annual-change-primary-energy-source,,,,,,,,,,
Entity,Code,Year,Solar (TWh growth - equivalent),Coal (TWh growth),Gas (TWh growth),Other renewables (TWh growth - equivalent),Nuclear (TWh growth - equivalent),Hydro (TWh growth - equivalent),Wind (TWh growth - equivalent),Oil (TWh growth)
Asia Pacific (EI),,1966,0,150.78076,6.157284,-0.007093906,1.5861708,18.39917,0,270.411
Asia Pacific (EI),,1967,0,-77.21362,9.002258,-0.61928797,0.12768829,-27.928986,0,363.95068
Asia Pacific (EI),,1968,0,42.434326,6.4265137,0.43130255,1.1775688,45.485474,0,366.16235
Asia Pacific (EI),,1969,0,353.45483,24.782394,0.08760834,2.164404,17.489685,0,473.5027
Asia Pacific (EI),,1970,0,380.95068,39.724304,0.47160625,11.583757,19.357056,0,545.905
Asia Pacific (EI),,1971,0,255.53223,28.233826,-0.061980247,8.914734,55.434875,0,443.50317
Asia Pacific (EI),,1972,0,149.92065,26.221542,0.09393644,4.472109,16.73346,0,341.87354
Asia Pacific (EI),,1973,0,97.58496,46.749054,0.16076517,4.067566,-32.835632,0,647.48584
Asia Pacific (EI),,1974,0,100.56006,62.397034,3.0451632,28.339909,70.651306,0,-35.63379
Asia Pacific (EI),,1975,0,322.71484,43.952606,0.48239422,16.600204,42.99359,0,-31.105957
Asia Pacific (EI),,1976,0,108.22949,55.20114,-0.18845272,26.59842,2.3925781,0,341.66016
Asia Pacific (EI),,1977,0,309.89697,93.9043,0.08088112,-9.204613,-18.37793,0,290.91992
Asia Pacific (EI),,1978,0,243.71729,99.1268,0.8286333,92.87135,29.593872,0,368.3203
Asia Pacific (EI),,1979,0,252.86816,85.40265,2.263053,44.082474,58.948975,0,156.9331
Asia Pacific (EI),,1980,0,311.8423,51.0968,4.132971,41.204727,48.687866,0,-380.5161
Asia Pacific (EI),,1981,0,191.03076,9.847412,5.5281115,20.498535,48.147034,0,-174.10254
Asia Pacific (EI),,1982,0,210.4248,30.079468,28.298283,50.03186,-20.883728,0,-160.73291
Asia Pacific (EI),,1983,0,362.62012,80.75592,6.4988174,67.69803,49.30542,0,42.489258
Asia Pacific (EI),,1984,0,567.249,145.23352,5.162285,83.72406,0.19311523,0,230.52686
Asia Pacific (EI),,1985,0,561.5957,86.61676,3.2091255,99.11722,61.026123,0,-54.81543
Asia Pacific (EI),,1986,0,295.40576,99.519165,3.0131683,46.0282,23.994446,0,207.02002
Asia Pacific (EI),,1987,0,574.12256,73.05176,1.040062,114.93451,-3.7489014,0,198.92578
Asia Pacific (EI),,1988,0,611.3262,83.6521,5.694206,-44.700623,103.18408,0,552.31055
Asia Pacific (EI),,1989,0,412.47266,83.805176,6.972641,41.644775,77.642456,0,426.5581
Asia Pacific (EI),,1990,0.011827944,207.37305,89.49927,-13.240929,61.125793,33.20105,0.095579445,440.31445
Asia Pacific (EI),,1991,0.016115665,402.62305,147.84668,1.3843155,53.882874,33.274292,0.26517582,329.26318
Asia Pacific (EI),,1992,0.053669162,351.14062,113.32959,0.49893188,23.375488,-26.611938,0.2911842,546.9365
Asia Pacific (EI),,1993,0.045833327,555.874,85.00903,-0.18479156,96.65662,114.61975,0.2701583,380.87695
Asia Pacific (EI),,1994,0.030457228,553.45605,165.30066,10.290291,67.046936,8.904297,0.8035658,512.376
Asia Pacific (EI),,1995,0.051037773,273.32617,96.148926,14.319153,108.23157,118.682495,1.5908993,729.1074
Asia Pacific (EI),,1996,0.08131862,521.749,195.18213,1.3426437,59.808716,-29.64392,-0.3855803,528.25977
Asia Pacific (EI),,1997,0.1444633,57.38379,187.25049,11.124847,79.94177,7.348755,0.65865445,530.3408
Asia Pacific (EI),,1998,0.16530585,-9.951172,57.11377,7.1058197,53.74402,91.015015,0.8149469,-256.04004
Asia Pacific (EI),,1999,0.24645835,380.60352,204.9502,10.914421,21.760742,-19.017334,1.666851,475.27832
Asia Pacific (EI),,2000,0.42058116,488.77148,214.24463,10.519211,39.6604,63.309204,1.5101285,343.66797
Asia Pacific (EI),,2001,0.52063847,610.61914,182.4773,1.4666901,9.292969,133.37805,2.7518392,89.04492
Asia Pacific (EI),,2002,0.63237596,1070.8135,143.03394,5.01001,26.317505,13.838501,1.5375357,298.45312
Asia Pacific (EI),,2003,0.8181541,2148.875,279.42725,7.1297607,-168.6759,33.963013,3.6182642,507.54883
Asia Pacific (EI),,2004,0.9799423,2140.8496,213.49585,11.478256,180.34583,291.0121,10.98365,767.9658
Asia Pacific (EI),,2005,1.0864882,2641.7812,278.81543,22.719086,53.730347,69.73901,7.9430676,60.396484
Asia Pacific (EI),,2006,1.2145066,1672.2051,312.71338,13.098938,30.784912,196.70312,18.422699,293.88867
Asia Pacific (EI),,2007,1.2522817,1973.5762,338.4253,21.22255,-72.514404,128.46997,16.72971,445.1338
Asia Pacific (EI),,2008,1.5870409,717.11914,303.3003,24.003616,-51.958984,394.1892,31.818268,-28.8125
Asia Pacific (EI),,2009,2.8810549,846.625,119.39111,25.397095,56.859497,-100.22412,51.78801,91.37305
Asia Pacific (EI),,2010,6.4648094,1193.8555,598.3662,29.899567,69.58606,342.9502,72.99127,959.167
Asia Pacific (EI),,2011,14.851723,2033.0312,451.66406,20.935333,-273.69324,37.000244,87.08235,390.2539
Asia Pacific (EI),,2012,14.582813,605.72656,418.6582,27.517822,-376.68604,376.54272,91.80032,706.2324
Asia Pacific (EI),,2013,40.127842,670.9375,241.31982,37.75772,-2.3379517,273.33667,108.61685,228.49414
Asia Pacific (EI),,2014,82.31918,444.32617,200.27344,55.10672,65.50537,393.62256,66.81958,239.33398
Asia Pacific (EI),,2015,86.92702,-197.3164,101.41748,70.10428,119.27521,92.43994,74.06262,778.7344
Asia Pacific (EI),,2016,121.82724,-492.25977,169.15186,1.598114,116.76514,140.57812,178.61536,674.7422
Asia Pacific (EI),,2017,205.7302,645.02734,392.8286,79.48511,59.013916,94.43359,197.15979,592.166
Asia Pacific (EI),,2018,233.42914,942.85547,581.8174,118.46564,144.98865,115.14453,192.2445,459.26953
Asia Pacific (EI),,2019,210.50928,797.5078,296.5625,84.429565,230.88269,151.85986,126.03467,341.00195
Asia Pacific (EI),,2020,197.1936,-5.7851562,109.49414,87.69525,14.330688,175.58105,160.18494,-1083.9688
Asia Pacific (EI),,2021,320.2732,1681.1094,569.0879,130.79236,142.48657,-25.543457,530.22266,533.6758
Asia Pacific (EI),,2022,391.09094,755.58984,-213.98438,106.574524,52.807495,111.90576,309.812,68.94922
Australia,AUS,1991,0.016115583,8.9166565,-6.9384613,-0.12768841,,2.643547,0,-12.263763
Australia,AUS,1992,0.01966386,2.694458,5.5485535,-0.15801382,,0.8516083,0,7.926117
Australia,AUS,1993,0.0073925,2.9305115,6.123871,0,,1.3173447,0.005913972,11.504974
Australia,AUS,1994,0.008279722,9.3750305,19.07312,0.08459306,,-0.70080566,0.010349472,13.537262
Australia,AUS,1995,0.011088613,15.902771,1.8491364,0.41179442,,-1.5346794,0.004435472,32.188324
Australia,AUS,1996,0.013158605,19.791656,1.4109344,0.3862567,,0.997982,0,11.2378845
Australia,AUS,1997,0.014932781,25.5,-3.5215912,0.16120648,,-0.047309875,0.001478499,7.04245
Australia,AUS,1998,0.014637217,23.625,5.648163,0.26814508,,-0.45685577,0.031048415,-0.08761597
Australia,AUS,1999,0.014785007,34.35974,4.787323,0.16759086,,1.4297028,0.07392472,10.183746
Australia,AUS,2000,0.018185273,4.218872,3.810257,-0.778898,,0.54704285,0.26908612,-0.1723938
Australia,AUS,2001,0.020841956,-5.970581,16.142395,-0.2936828,,-1.3238373,0.4469086,1.1037598
Australia,AUS,2002,0.011086941,13.180725,6.4549866,1.4981015,,-0.3887825,0.7141988,4.8894653
Australia,AUS,2003,0.013119713,17.149231,1.7947235,1.3565845,,0.03396225,0.48448837,-1.7148743
Australia,AUS,2004,0.026928604,25.899841,4.5931244,3.5861712,,-1.8091393,0.2490809,11.035797
Australia,AUS,2005,0.030453622,-3.6988525,-1.9461975,3.37016,,-0.91876984,1.4288042,7.4061584
Australia,AUS,2006,0.036756963,17.27655,26.84079,0.19631195,,-1.7598381,2.4323316,14.939911
Australia,AUS,2007,0.044214994,-5.69635,30.767548,1.0933218,,-5.6273727,1.9126091,12.6285095
Australia,AUS,2008,0.06951806,27.488892,-4.848572,-1.8479757,,-3.6962242,1.6537867,6.445587
Australia,AUS,2009,0.41940248,-22.430115,6.0147705,-2.9026794,,2.1043472,2.6749125,-8.575104
Australia,AUS,2010,1.9029773,-47.46698,25.69989,-1.1021166,,2.8474998,1.4429035,15.165985
Australia,AUS,2011,2.9266574,-15.332092,13.755402,0.4226389,,15.839279,3.9074068,27.75354
Australia,AUS,2012,0.973351,-37.593872,2.028839,1.672389,,-7.280773,3.4377842,14.358765
Australia,AUS,2013,3.8722239,-28.22644,17.156342,0.74632835,,5.3138847,4.05319,16.617981
Australia,AUS,2014,2.9296808,-4.3535156,25.672638,0.6853676,,-12.786926,1.2522087,-2.6088257
Australia,AUS,2015,3.2689228,18.522827,14.272125,0.42047977,,-1.303833,5.379095,-4.8496094
Australia,AUS,2016,3.2321835,-0.348938,-10.422943,-0.16132641,,9.259888,3.0418339,1.1444092
Australia,AUS,2017,3.8156471,-18.536316,-6.682617,-0.21007633,,-11.26796,0.24996948,27.85669
Australia,AUS,2018,8.896341,-12.643707,-0.93621826,0.08464146,,9.874393,7.8669434,10.531494
Australia,AUS,2019,15.601803,-22.490631,68.6626,-0.38441372,,-8.842682,8.302135,-5.916748
Australia,AUS,2020,14.387375,-18.347351,-15.641449,-0.18292046,,0.9151459,8.045406,-82.03876
Australia,AUS,2021,19.00639,-15.603363,-25.843628,-0.21189594,,3.843254,10.743908,13.540894
Australia,AUS,2022,19.639542,-21.677399,17.178772,-0.3137102,,2.925396,12.405884,38.34375
Australia,AUS,1966,,7.3610992,0.009825004,-0.038306415,,-1.0193138,,14.028183
Australia,AUS,1967,,5.8611298,0,0.019153059,,0.771019,,20.34021
Australia,AUS,1968,,6.4444427,0.265275,-0.02553755,,1.0193138,,20.897232
Australia,AUS,1969,,7.5833282,3.8219247,-0.003192246,,2.1693077,,7.1631317
Australia,AUS,1970,,2.4166718,13.177475,-0.063844144,,4.3957596,,27.747284
Australia,AUS,1971,,0.875,8.522705,0.006384492,,3.952774,,15.349152
Australia,AUS,1972,,10.361099,11.2475815,0.054267526,,0.13563919,,5.4888
Australia,AUS,1973,,10.055557,9.994537,0.1851477,,2.166069,,20.859589
Australia,AUS,1974,,11.083328,6.63319,0.2904905,,4.695938,,19.842194
Australia,AUS,1975,,8.472229,3.9679794,0.19153261,,2.9980354,,-3.6306458
Australia,AUS,1976,,9.25,10.407249,-0.01596117,,-2.1702614,,7.71698
Australia,AUS,1977,,12.3888855,9.691223,-0.17557144,,-1.8034897,,16.779266
Australia,AUS,1978,,7.680542,5.956932,-0.07661271,,3.3455353,,8.345947
Australia,AUS,1979,,13.6805725,12.649803,0.04149866,,-1.2694206,,4.968109
Australia,AUS,1980,,9.222229,14.290703,-0.105342865,,-2.3048477,,-18.147186
Australia,AUS,1981,,8.375,9.278511,0.060652018,,1.182045,,-5.349304
Australia,AUS,1982,,3.5416565,-2.9635544,0.3575269,,-3.2408905,,-5.569153
Australia,AUS,1983,,-0.125,10.093979,-0.2713375,,-1.9122429,,-36.765686
Australia,AUS,1984,,19.347229,-1.7575531,0.03192222,,2.9637947,,10.895447
Australia,AUS,1985,,12.2361145,8.635361,0.047883034,,2.4086494,,1.8218994
Australia,AUS,1986,,9.347229,12.376663,0.012768626,,0.25219727,,-4.653778
Australia,AUS,1987,,15.875,3.0653076,0.031921983,,-1.2182884,,8.522888
Australia,AUS,1988,,20.402771,3.5988007,0.8331655,,2.130947,,15.303192
Australia,AUS,1989,,20.194427,13.882233,0.25218415,,-0.23884964,,14.54306
Australia,AUS,1990,,10.388916,0.8838501,-0.16120625,,1.495739,,8.368408
Austria,AUT,1991,0,2.3313866,3.7292824,0.2660606,0,-0.19396973,0,10.205017
Austria,AUT,1992,0,-11.08992,-1.1819534,0.32985687,0,10.06855,0,-3.6777954
Austria,AUT,1993,0.002957,-3.9226913,3.330223,0.10198116,0,5.491577,0,1.1365051
Austria,AUT,1994,0,0.49539185,1.9390335,-0.48060536,0,-2.951233,0,-1.1274109
Austria,AUT,1995,0,4.884197,6.40567,2.0642898,0,4.0206833,0.002957,-0.37417603
Austria,AUT,1996,0,0.17126846,4.903717,-0.8547988,0,-8.430702,0.011827944,4.674408
Austria,AUT,1997,0.002956972,2.4580612,-2.9351578,0.38927364,0,5.5862427,0.044354778,2.194687
Austria,AUT,1998,0,-5.1388054,2.0815659,0.4194169,0,3.1286545,0.07392471,5.445801
Austria,AUT,1999,0,-0.14418793,1.7203445,-0.78485155,0,10.455284,0.017741963,-2.5254211
Austria,AUT,2000,0.002957,4.785099,-3.7224808,-0.21908903,,3.3607101,0.04731193,-2.901947
Austria,AUT,2001,0.005817973,1.4089165,4.676819,0.44541693,,-4.8579407,0.30718112,11.936218
Austria,AUT,2002,0.011580555,0.7007179,-1.3965988,-0.47160292,,-1.4336624,0.08722389,3.1342163
Austria,AUT,2003,0.017232444,2.9679794,8.144348,0.6111803,,-21.088371,0.4689219,13.116638
Austria,AUT,2004,0.008367781,-0.97138596,0.8626175,1.110651,,9.608513,1.601201,-4.6080933
Austria,AUT,2005,0.008314442,0.15422821,4.784729,1.2141867,,0.28261566,1.1493495,-0.7020569
Austria,AUT,2006,0.003515557,-0.05570221,-5.745056,2.6000514,,-4.762726,1.17541,-0.11665344
Austria,AUT,2007,0.004837215,-1.6299057,-4.8230515,2.6317844,,3.319954,0.77298117,-9.851669
Austria,AUT,2008,0.016101673,-0.5199394,5.9765854,0.315938,,2.9321442,-0.108636856,-1.4477081
Austria,AUT,2009,0.051965,-11.064213,-2.3664017,0.37276745,,6.503502,-0.1946783,-7.7605896
Austria,AUT,2010,0.10990417,5.882885,7.808983,0.6556282,,-7.7309036,0.27148342,6.46817
Austria,AUT,2011,0.23369108,1.0674171,-5.7100525,0.23028088,,-12.032166,-0.38714838,-7.519562
Austria,AUT,2012,0.44515777,-2.7900772,-4.1766586,0.38023758,,25.77903,1.409318,-2.5283966
Austria,AUT,2013,0.7806839,0.5104904,-4.236801,0.0608778,,-5.7144394,1.8431482,4.1447754
Austria,AUT,2014,0.42126763,-3.1101074,-6.8948517,-0.474926,,-3.420494,1.8246889,-6.014084
Austria,AUT,2015,0.39627075,2.977665,4.57119,0.32297802,,-11.030205,2.6163473,-1.0437317
Austria,AUT,2016,0.4104972,-2.5513153,3.7409515,0.4242401,,6.94236,0.97894955,4.5120544
Austria,AUT,2017,0.44302416,1.1168213,7.276642,0.44021606,,-5.093994,3.4748383,2.3782806
Austria,AUT,2018,0.47278214,-4.2795906,-3.8293533,0.031517982,,-2.3311386,-1.5338268,2.3300018
Austria,AUT,2019,0.63678765,1.6597176,2.1352234,-0.87807655,,8.036484,3.6833267,5.4068756
Austria,AUT,2020,0.87866545,-4.9128265,-3.731926,-0.21420574,,2.682846,-1.8016758,-19.951813
Austria,AUT,2021,1.9158349,0.9026451,4.8662186,-0.3498764,,-8.899261,-0.2000103,4.287491
Austria,AUT,2022,1.1098628,-1.6428413,-11.010452,0.6523771,,-8.752876,1.252903,-3.4411926
Austria,AUT,1966,,-2.6473045,1.292387,,0,3.6903229,,6.491379
Austria,AUT,1967,,-3.016697,-0.7893505,,0,1.0852127,,4.7592545
Austria,AUT,1968,,-0.6772156,1.1972866,,0,1.440052,,11.9179535
Austria,AUT,1969,,-0.8372841,4.1001873,,0,-4.337902,,8.759926
Austria,AUT,1970,,3.9177666,4.9688454,,0,13.518471,,9.817657
Austria,AUT,1971,,-4.620556,4.208643,,0,-13.21656,,12.563377
Austria,AUT,1972,,-4.7797203,2.623108,,0,1.3823929,,9.515854
Austria,AUT,1973,,-0.28416824,3.4814453,,0,5.682148,,10.804932
Austria,AUT,1974,,2.5530586,3.2407684,,0,10.358334,,-14.700134
Austria,AUT,1975,,-6.382221,-0.05035019,,0,3.2024155,,1.3315735
Austria,AUT,1976,,2.7194405,5.8084946,,0,-9.549885,,10.852081
Austria,AUT,1977,,-7.2597237,0.9102249,,0,12.878277,,-5.8247986
Austria,AUT,1978,,0.6019478,1.9478989,,0,0.059143066,,9.983154
Austria,AUT,1979,,3.283886,-0.4278679,,0,9.3322525,,5.8390656
Austria,AUT,1980,,1.148613,-1.9663925,,0,2.9957275,,-3.5213013
Austria,AUT,1981,,1.0152779,-2.249878,,0,5.1374664,,-13.256561
Austria,AUT,1982,,-2.1444435,-1.4688339,,0,0.14489746,,-6.7301025
Austria,AUT,1983,,2.9502754,0.90179443,,0,-0.8575287,,-3.8210068
Austria,AUT,1984,,6.2305565,5.1328316,,0,-11.10862,,-3.2813187
Austria,AUT,1985,,-0.071388245,3.601715,,0,11.607895,,0.18745422
Austria,AUT,1986,,-5.512497,-1.5703392,1.0986733,0,0.38080597,,6.232376
Austria,AUT,1987,,-0.36306,2.264515,-1.2184162,0,13.259331,,3.6420517
Austria,AUT,1988,,-1.9063873,-2.3007545,0.45056057,0,-0.24810028,,-0.8823776
Austria,AUT,1989,,0.19416428,3.8747902,0.18351984,0,-0.6554413,,-1.7557602
Austria,AUT,1990,,4.413059,5.675087,0.12141538,0,-10.566597,,4.4774704
Azerbaijan,AZE,1991,0,-0.25585997,-6.6499634,0,0,0.29954338,0,-3.5936966
Azerbaijan,AZE,1992,0,-0.63965,-32.800636,0,0,-0.035484314,0,-2.481659
Azerbaijan,AZE,1993,0,-0.10467,-30.051788,0,0,2.006909,0,-0.26406097
Azerbaijan,AZE,1994,0,0.011629999,-5.468399,0,0,-1.7623658,0,-7.8963776
Azerbaijan,AZE,1995,0,-0.011629999,-0.9130249,0,0,-0.810215,0,-8.481827
Azerbaijan,AZE,1996,0,0,-20.945927,0,0,-0.05618286,0,-7.905182
Azerbaijan,AZE,1997,0,0,-2.7341995,0,0,0.5174732,0,-3.369339
Azerbaijan,AZE,1998,0,-0.03489,-3.652111,0,0,0.70672035,0,3.47081
Azerbaijan,AZE,1999,0,0,3.652111,0,0,-1.3158598,0,-2.6280136
Azerbaijan,AZE,2000,0,0,-1.8260574,0,0,0.08279562,0,7.4450836
Azerbaijan,AZE,2001,0,0.03489,22.94775,0,,-0.7139597,0,-27.096443
Azerbaijan,AZE,2002,0,-0.011630001,0.21482849,0,,2.0739837,0,-3.8960152
Azerbaijan,AZE,2003,0,0.011630001,1.9334717,0,,1.2672606,0,7.214203
Azerbaijan,AZE,2004,0,-0.024190389,13.450478,0,,0.7756448,0,3.660797
Azerbaijan,AZE,2005,0,0.026748996,3.0090942,0,,0.67820597,0,9.225407
Azerbaijan,AZE,2006,0,0,5.39254,0,,-1.4524279,0,-6.685932
Azerbaijan,AZE,2007,0,0.020940281,-11.927139,0,,-0.4802332,0,-0.6340103
Azerbaijan,AZE,2008,0,-0.013055556,12.658058,0,,-0.41244602,0,-10.910809
Azerbaijan,AZE,2009,0,0.003861107,-14.687958,0,,0.17464638,0.005864695,-7.032421
Azerbaijan,AZE,2010,0,-0.000777774,-4.2395477,0,,3.118781,-0.004476906,-0.7894478
Azerbaijan,AZE,2011,0,-0.006166671,7.765053,0,,-2.1838698,-0.001387789,12.081997
Azerbaijan,AZE,2012,0,0.000777781,4.4202957,0,,-2.3885431,0,2.5380821
Azerbaijan,AZE,2013,0.002180333,-0.004611109,0.41610718,0.21387777,,-0.9346447,0.002180333,3.789528
Azerbaijan,AZE,2014,0.005676055,-0.014583336,4.3627777,0.063843876,,-0.53740525,0.004050584,-1.2493973
Azerbaijan,AZE,2015,0.004531277,0.010750001,12.921066,0.012449741,,0.8887274,0.006156749,0.87376404
Azerbaijan,AZE,2016,0.082111776,-0.020750001,-2.15905,-0.011651665,,0.8353777,0.04864872,-0.2902527
Azerbaijan,AZE,2017,0.004500561,-0.002305555,-3.1404266,-0.006703615,,-0.59744215,-0.002221942,0.5708275
Azerbaijan,AZE,2018,0.004871108,-0.003083333,1.992073,-0.012928337,,0.029968262,0.15998721,2.0634155
Azerbaijan,AZE,2019,0.012638889,-0.00075,9.734238,0.053788602,,-0.5528765,0.05902973,-1.3036728
Azerbaijan,AZE,2020,0.006925553,-0.003083333,5.7755127,0.007501692,,-1.315953,-0.025444984,-0.8880081
Azerbaijan,AZE,2021,0.021004997,-0.003055556,4.506523,-0.011811107,,0.5334654,-0.013222232,7.5397873
Azerbaijan,AZE,2022,0.014333889,0,-7.1596756,0.01931277,,0.8155768,-0.021989718,4.842663
Azerbaijan,AZE,1986,,0,14.754913,,0,-1.5028336,,4.6318283
Azerbaijan,AZE,1987,,0,-1.821167,,0,0,,-5.990471
Azerbaijan,AZE,1988,,0,-1.821167,,0,-0.31363487,,2.3163452
Azerbaijan,AZE,1989,,0,7.289551,,0,0,,-2.4420319
Azerbaijan,AZE,1990,,-0.034890056,3.0027466,,0,2.8379254,,4.6936035
Bangladesh,BGD,1973,0,0.3255236,2.2137501,0,0,0.46129024,0,1.2890873
Bangladesh,BGD,1974,0,-0.15694702,1.2319994,0,0,-0.26021492,0,0.45145893
Bangladesh,BGD,1975,0,0.19762862,-2.1559997,0,0,0.5706988,0,1.9722309
Bangladesh,BGD,1976,0,-0.017433405,2.29075,0,0,0.17150557,0,1.1170797
Bangladesh,BGD,1977,0,0.06394172,0.875875,0,0,-0.16854858,0,-0.2260685
Bangladesh,BGD,1978,0,-0.046508312,0.49087524,0,0,0.20403254,0,0.937315
Bangladesh,BGD,1979,0,-0.37200856,1.2512503,0,0,0.23951614,0,1.652214
Bangladesh,BGD,1980,0,0.36314666,2.425499,0,0,-0.011828065,0,2.178667
Bangladesh,BGD,1981,0,0.040449142,1.322732,0,0,0.12419355,0,0.60193825
Bangladesh,BGD,1982,0,0.31389356,4.0609903,0,0,-0.3016131,0,-0.2716198
Bangladesh,BGD,1983,0,-0.78068686,1.9923382,0,0,0.4110217,0,-2.0738258
Bangladesh,BGD,1984,0,-0.6105983,3.0334778,0,0,0.6948924,0,0.13455772
Bangladesh,BGD,1985,0,0.16226164,3.079811,0,0,-0.46720433,0,2.0567112
Bangladesh,BGD,1986,0,0.29064554,3.2896748,0,0,-0.85457003,0,1.5367222
Bangladesh,BGD,1987,0,0.49407727,5.0857773,0,0,0.19811833,0,-0.32999992
Bangladesh,BGD,1988,0,0.040693283,6.0451508,0,0,0.46720433,0,0.038776398
Bangladesh,BGD,1989,0,0.058126688,2.2975922,0,0,0.7244625,0,1.9576912
Bangladesh,BGD,1990,0,1.8193971,3.2433434,0,0,-0.10645175,0,-0.7141323
Bangladesh,BGD,1991,0,-2.2262843,1.3654747,0,0,-0.13602138,0,-1.6049595
Bangladesh,BGD,1992,0,-0.06394166,4.2626762,0,0,-0.12419367,0,2.381401
Bangladesh,BGD,1993,0,-0.6161573,6.132366,0,0,-0.5559139,0,2.764904
Bangladesh,BGD,1994,0,-0.023248613,3.4831886,0,0,0.70672035,0,1.0876637
Bangladesh,BGD,1995,0,3.3888423,6.437622,0,0,-1.4045699,0,7.9966545
Bangladesh,BGD,1996,0,-1.6856985,4.9413223,0,0,1.0852151,0,0.75299454
Bangladesh,BGD,1997,0,1.7089586,-1.231926,0,0,-0.05913973,0,5.2704544
Bangladesh,BGD,1998,0,-2.6738882,5.73172,0,0,0.43172073,0,4.1788216
Bangladesh,BGD,1999,0,-0.54640085,6.9391174,0,0,-0.09462404,0,-4.8719063
Bangladesh,BGD,2000,0,3.301664,6.7783127,0,0,-0.2483871,0,-0.69612503
Bangladesh,BGD,2001,0,0.23250699,10.850197,0,,0.7024386,0,7.6790123
Bangladesh,BGD,2002,0.000291883,0.18019485,5.279297,0,,-0.7310164,0,-4.2905426
Bangladesh,BGD,2003,0.002318228,-0.18601036,8.072914,0,,-0.014014244,0,1.0174675
Bangladesh,BGD,2004,0.002865028,0.005815506,8.618019,0,,-0.013835669,0,1.5499115
Bangladesh,BGD,2005,0.004260473,4.279053,9.231262,0,,-0.013660193,0,1.0677834
Bangladesh,BGD,2006,0.005629583,4.3358755,11.000107,0,,-0.013489008,0.004552639,0.22920609
Bangladesh,BGD,2007,0.010083389,-2.3324738,9.730026,0,,-0.013319969,-2.84E-05,-2.4361305
Bangladesh,BGD,2008,0.017264195,0.5446682,10.400497,0,,0.5516672,0.003624972,0.6043358
Bangladesh,BGD,2009,0.02738417,2.7187643,23.70317,0.000909778,,-1.5049944,0.006093667,-3.5648232
Bangladesh,BGD,2010,0.05286111,-4.939063,5.0699005,0.000976814,,0.8588362,-8.74E-05,5.4577713
Bangladesh,BGD,2011,0.0381475,4.2397757,3.2842102,0.00090977,,0.3821497,-8.63E-05,13.218056
Bangladesh,BGD,2012,0.088136375,-2.2584276,17.54129,0.000935333,,-0.2750628,-8.53E-05,8.337124
Bangladesh,BGD,2013,0.10387142,4.1032953,6.165085,0.000909778,,-0.14534748,-0.000136,1.6982346
Bangladesh,BGD,2014,0.09916246,-5.409363,10.6948395,0.000948083,,-0.45055866,-8.29E-05,6.6348953
Bangladesh,BGD,2015,0.08198029,21.281963,28.317917,0.005768306,,0.8841058,-8.19E-05,16.384857
Bangladesh,BGD,2016,0.054689467,-7.597193,5.9688416,0.000542667,,-0.05048895,-8.10E-05,2.3932877
